geo_feature_id,district_name,state_name,normalized_district,normalized_state,state_code,latitude,longitude
430,Satna,MP,satna,mp,,24.595401189234895,80.7452143637837
431,Sehore,MP,sehore,mp,,23.007236460493854,77.16479101672634
432,Seoni,MP,seoni,mp,,22.325551669298367,79.65225437428876
433,Shahdol,MP,shahdol,mp,,23.57691623247242,81.51354655397773
434,Shajapur,MP,shajapur,mp,,23.404630104205008,76.52521240515532
435,Kakching,MN,kakching,mn,,24.39554627606591,93.92273942010407
436,Kangpokpi,MN,kangpokpi,mn,,24.922385715365593,94.01166876585644
437,Jiribam,MN,jiribam,mn,,24.72427073529687,93.13518156349382
438,Sheopur,MP,sheopur,mp,,25.78246682483787,77.15872098028005
439,Shivpuri,MP,shivpuri,mp,,25.357228777882206,77.76601808737527
440,Sidhi,MP,sidhi,mp,,24.202261342150198,81.88728288768876
441,Tikamgarh,MP,tikamgarh,mp,,24.89955767050933,79.00182023261044
442,Ujjain,MP,ujjain,mp,,23.305908855550168,75.72360433070502
443,Umaria,MP,umaria,mp,,23.57941820009937,80.95453439795678
444,Vidisha,MP,vidisha,mp,,23.869680810177947,77.82245379215367
445,Singrauli,MP,singrauli,mp,,24.230484486454138,82.42825555069614
446,Alirajpur,MP,alirajpur,mp,,22.349066924348456,74.34163018792825
447,Agar Malwa,MP,agar_malwa,mp,,23.866451566794343,76.0463017747113
448,Niwari,MP,niwari,mp,,25.34501136399925,78.7826711888319
449,Aizawl,MZ,aizawl,mz,,23.81943475600652,92.87818453363157
450,Champhai,MZ,champhai,mz,,23.527750671845066,93.23388877657771
451,Kolasib,MZ,kolasib,mz,,24.153035873229765,92.72776694220354
452,Lawngtlai,MZ,lawngtlai,mz,,22.38046383917511,92.69784580428286
453,Lunglei,MZ,lunglei,mz,,22.955727023060085,92.72590435921265
454,Mamit,MZ,mamit,mz,,23.75311577437128,92.46881535370967
455,Tengnoupal,MN,tengnoupal,mn,,24.477794504835583,94.2151272026749
456,Barwani,MP,barwani,mp,,21.73920589943097,75.12351633602543
457,Betul,MP,betul,mp,,21.877768346498872,77.80786440833172
458,Bhind,MP,bhind,mp,,26.35387267226838,78.72710374798481
459,Bhopal,MP,bhopal,mp,,23.472285422523985,77.38913984791438
460,Burhanpur,MP,burhanpur,mp,,21.376209653251088,76.35202382631313
461,Chhatarpur,MP,chhatarpur,mp,,24.787823051603535,79.57057539951637
462,Chhindwara,MP,chhindwara,mp,,22.176032879952874,78.84484551178517
463,Damoh,MP,damoh,mp,,23.839053062603984,79.49610464634273
464,Datia,MP,datia,mp,,25.841536262449512,78.60995648275967
465,Dewas,MP,dewas,mp,,22.82176138545652,76.40634054838658
466,Dhar,MP,dhar,mp,,22.560374378309625,75.10790321438336
467,Dindori,MP,dindori,mp,,22.851545097522443,81.09318931072261
468,East Nimar,MP,east_nimar,mp,,21.948415967721278,76.55563045301905
469,Guna,MP,guna,mp,,24.500344868294416,77.22357477425761
470,Gwalior,MP,gwalior,mp,,26.052781855220434,78.15244139253451
471,Mandsaur,MP,mandsaur,mp,,24.217768972810333,75.43222840563801
472,Morena,MP,morena,mp,,26.367492574364878,77.88889082402788
473,Narsinghpur,MP,narsinghpur,mp,,22.9189404965599,79.06040997669344
474,Neemuch,MP,neemuch,mp,,24.666495858015836,75.09092424111472
475,Panna,MP,panna,mp,,24.44939155325941,80.2473970277775
476,Raisen,MP,raisen,mp,,23.311523696870932,78.11920432977004
477,Wokha,NL,wokha,nl,,26.214157337324195,94.2163316825002
478,Zunheboto,NL,zunheboto,nl,,25.980426024929024,94.47293496626601
479,Peren,NL,peren,nl,,25.504213997972226,93.58512500183583
480,Kiphire,NL,kiphire,nl,,25.828813612149233,94.81686031815707
481,Longleng,NL,longleng,nl,,26.581298253620496,94.80168333870252
482,Anugul,OD,anugul,od,,21.11579688692541,84.98734322633983
483,Balangir,OD,balangir,od,,20.618830524157627,83.21300163299512
484,Baleshwar,OD,baleshwar,od,,21.53666763068209,86.9338925968907
485,Bargarh,OD,bargarh,od,,21.166108809769568,83.26203219131834
486,Bhadrak,OD,bhadrak,od,,21.010913861830772,86.57118093842028
487,Boudh,OD,boudh,od,,20.59007899705866,84.16577025596706
488,Cuttack,OD,cuttack,od,,20.413062138341168,85.76300803713693
489,Deogarh,OD,deogarh,od,,21.43930101992154,84.78202666084276
490,Dhenkanal,OD,dhenkanal,od,,20.814701172903092,85.53014798722182
491,Gajapati,OD,gajapati,od,,19.17234903911408,84.17176363814907
492,Ganjam,OD,ganjam,od,,19.553737066182308,84.5391756680604
493,Jagatsinghapur,OD,jagatsinghapur,od,,20.23634412095255,86.29945206549837
494,Jajapur,OD,jajapur,od,,20.864813516560268,86.1478542406361
495,Jharsuguda,OD,jharsuguda,od,,21.819494516854345,83.93670113129667
496,Kalahandi,OD,kalahandi,od,,19.79242748621665,83.11485705466959
497,Kandhamal,OD,kandhamal,od,,20.086638037718554,84.0458736562145
498,Kendrapara,OD,kendrapara,od,,20.560876142586924,86.57206942159166
499,Kendujhar,OD,kendujhar,od,,21.508806559593637,85.7500148580763
500,Khordha,OD,khordha,od,,20.09731543693296,85.5552276200537
501,Koraput,OD,koraput,od,,18.802031150316857,82.79206549956466
502,Malkangiri,OD,malkangiri,od,,18.269142813414263,81.98973396378368
503,Mayurbhanj,OD,mayurbhanj,od,,21.88572674619964,86.40290622423345
504,Nabarangpur,OD,nabarangpur,od,,19.52246132777925,82.4033203074189
505,Nayagarh,OD,nayagarh,od,,20.19971934808829,85.04043177141466
506,Nuapada,OD,nuapada,od,,20.485869703962415,82.60123223639712
507,Puri,OD,puri,od,,19.984642008532433,85.77029256072436
508,Rayagada,OD,rayagada,od,,19.320901745183065,83.46174219389319
509,Sambalpur,OD,sambalpur,od,,21.520217946736057,84.3543125176915
510,Sonepur,OD,sonepur,od,,20.91356580992002,83.7800745258145
511,Sundargarh,OD,sundargarh,od,,22.06810994016087,84.50104399500071
512,Amritsar,PB,amritsar,pb,,31.71404186202119,74.90873268674297
513,Bathinda,PB,bathinda,pb,,30.18717064095112,75.05496641749691
514,Faridkot,PB,faridkot,pb,,30.592683011685,74.79964604571332
515,Fatehgarh Sahib,PB,fatehgarh_sahib,pb,,30.639478426353907,76.35192279795993
516,Ferozepur,PB,ferozepur,pb,,30.943644462083483,74.7638326868486
517,Gurdaspur,PB,gurdaspur,pb,,31.929507993716353,75.25429755731895
518,Hoshiarpur,PB,hoshiarpur,pb,,31.551117111654243,75.88813615259775
519,Jalandhar,PB,jalandhar,pb,,31.25283513691541,75.54845628578416
520,Kapurthala,PB,kapurthala,pb,,31.37801497501729,75.35132768086726
521,Ludhiana,PB,ludhiana,pb,,30.78012181226074,75.83011964984796
522,Mansa,PB,mansa,pb,,29.883240974981128,75.43862412987185
523,Moga,PB,moga,pb,,30.774742510090825,75.17899374704439
524,Sri Muktsar Sahib,PB,sri_muktsar_sahib,pb,,30.317201527940316,74.55821665305085
525,Shahid Bhagat Singh Nagar,PB,shahid_bhagat_singh_nagar,pb,,31.130430389665374,76.13294006308456
526,Patiala,PB,patiala,pb,,30.24975147902296,76.34826228167925
527,Rupnagar,PB,rupnagar,pb,,31.094043393888665,76.48687733548813
528,Sangrur,PB,sangrur,pb,,30.211234422722967,75.88393844750962
529,Barnala,PB,barnala,pb,,30.384194102973986,75.50189106615136
530,S.A.S Nagar,PB,s.a.s_nagar,pb,,30.648720070832567,76.76237896300364
531,Tarn Taran,PB,tarn_taran,pb,,31.349853216919893,74.82362920421497
532,Fazilka,PB,fazilka,pb,,30.44114645434561,74.24056621707113
533,Pathankot,PB,pathankot,pb,,32.29071405011282,75.59688096045218
534,Karaikal,PY,karaikal,py,,10.926526908185282,79.79042067898833
535,Mahe,PY,mahe,py,,11.734067117408168,75.54023632736914
536,Ajmer,RJ,ajmer,rj,,26.22750966712449,74.75957960114295
537,Alwar,RJ,alwar,rj,,27.587285220019922,76.65112232955292
538,Banswara,RJ,banswara,rj,,23.452876334892693,74.4238268626216
539,Baran,RJ,baran,rj,,24.99181609218793,76.84131906540216
540,Barmer,RJ,barmer,rj,,25.81569527630488,71.74971490735757
541,Bharatpur,RJ,bharatpur,rj,,27.299643833339378,77.2501684183734
542,Bhilwara,RJ,bhilwara,rj,,25.42699445228497,74.68857786695078
543,Bikaner,RJ,bikaner,rj,,28.101960961763577,73.43221837358281
544,Bundi,RJ,bundi,rj,,25.51138810679072,75.8276221411535
545,Chittorgarh,RJ,chittorgarh,rj,,24.80749572862005,74.6224553726553
546,Churu,RJ,churu,rj,,28.276136471097264,74.67073660772665
547,Dausa,RJ,dausa,rj,,26.879947318752684,76.55054210389957
548,Dholpur,RJ,dholpur,rj,,26.722862703810158,77.76683901918034
549,Dungarpur,RJ,dungarpur,rj,,23.72017465130576,73.83727507011622
550,Ganganagar,RJ,ganganagar,rj,,29.302455534146997,73.73031292339157
551,Hanumangarh,RJ,hanumangarh,rj,,29.206951733679333,74.63073606084166
552,Sikar,RJ,sikar,rj,,27.65333717109362,75.2916568126154
553,Sirohi,RJ,sirohi,rj,,24.799849075883724,72.75157631623428
554,Tonk,RJ,tonk,rj,,26.11406029749469,75.74758664133155
555,Udaipur,RJ,udaipur,rj,,24.465723203943554,73.71670656068426
556,Pratapgarh,RJ,pratapgarh,rj,,24.027968083253988,74.64750810115187
557,Gangtok,SK,gangtok,sk,,27.280795316762557,88.6941010846928
558,Mangan,SK,mangan,sk,,27.784082710846114,88.53017739479614
559,Namchi,SK,namchi,sk,,27.263707495293467,88.38553967139978
560,Gyalshing,SK,gyalshing,sk,,27.332193727113548,88.165037528383
561,Pudukkottai,TN,pudukkottai,tn,,10.354551730369103,78.85943821066276
562,Ramanathapuram,TN,ramanathapuram,tn,,9.518014235963147,78.74322800980438
563,Salem,TN,salem,tn,,11.658711271217019,78.2495874043878
564,Sivaganga,TN,sivaganga,tn,,9.941033748387154,78.57156122124518
565,Thanjavur,TN,thanjavur,tn,,10.669414869088612,79.25482889080888
566,The Nilgiris,TN,the_nilgiris,tn,,11.468634675632174,76.66162704773569
567,Theni,TN,theni,tn,,9.907225015697966,77.43140200849125
568,Thiruvallur,TN,thiruvallur,tn,,13.210252274759466,79.75982776383839
569,Thiruvarur,TN,thiruvarur,tn,,10.727021213404898,79.53855198557925
570,Chennai,TN,chennai,tn,,13.067484023324441,80.2451880323831
571,Coimbatore,TN,coimbatore,tn,,10.864468573477547,76.97799386149626
572,Cuddalore,TN,cuddalore,tn,,11.590127167898412,79.42847617326082
573,Dharmapuri,TN,dharmapuri,tn,,12.11734921930707,78.21397236702131
574,Dindigul,TN,dindigul,tn,,10.396434811611918,77.82580966110612
575,Erode,TN,erode,tn,,11.481706801901993,77.38496212965586
576,Kanchipuram,TN,kanchipuram,tn,,12.839557062100724,79.85298277214227
577,Kanniyakumari,TN,kanniyakumari,tn,,8.328230750132665,77.36940275324777
578,Karur,TN,karur,tn,,10.800682449378971,78.1032574438518
579,Krishnagiri,TN,krishnagiri,tn,,12.469755712095917,78.06300587628559
580,Madurai,TN,madurai,tn,,9.93101237551575,78.05418848079493
581,Nagapattinam,TN,nagapattinam,tn,,10.68307191294654,79.71770969584773
582,Namakkal,TN,namakkal,tn,,11.348522786940462,78.14655300990464
583,Perambalur,TN,perambalur,tn,,11.272088583374718,78.87364766432809
584,Tiruchirappalli,TN,tiruchirappalli,tn,,10.839369375644745,78.55035771985203
585,Tirunelveli,TN,tirunelveli,tn,,8.579933625752824,77.58591625941747
586,Tiruvannamalai,TN,tiruvannamalai,tn,,12.45444528469214,79.24931072309262
587,Tuticorin,TN,tuticorin,tn,,8.90506496226869,77.94116397873422
588,Vellore,TN,vellore,tn,,12.905204644204009,78.99344913784415
589,Villupuram,TN,villupuram,tn,,12.137603651059994,79.53275932490799
590,Virudhunagar,TN,virudhunagar,tn,,9.49622628791875,77.95714025469506
591,Ariyalur,TN,ariyalur,tn,,11.189620085797413,79.2256241815417
592,Tiruppur,TN,tiruppur,tn,,10.862377390554894,77.39825796168573
593,Kallakurichi,TN,kallakurichi,tn,,11.80955328048468,79.0738665366667
594,Chengalpattu,TN,chengalpattu,tn,,12.597757003955008,79.93184827718072
595,Ranipet,TN,ranipet,tn,,12.939226352104264,79.47315489448302
596,Tirupathur,TN,tirupathur,tn,,12.612265244486263,78.66334042847403
597,Tenkasi,TN,tenkasi,tn,,9.094081434189109,77.47978349968025
598,Dhalai,TR,dhalai,tr,,23.80612022282758,91.92609105265961
599,North Tripura,TR,north_tripura,tr,,24.0950853118064,92.2062810936251
600,South Tripura,TR,south_tripura,tr,,23.189825214543784,91.57607078350397
601,West Tripura,TR,west_tripura,tr,,23.89432042281482,91.40897483455947
602,Khowai,TR,khowai,tr,,23.94835375956913,91.65991236165794
603,Sepahijala,TR,sepahijala,tr,,23.577627090290193,91.34602246237439
604,Gomati,TR,gomati,tr,,23.43541291704879,91.66006722520135
605,Unakoti,TR,unakoti,tr,,24.199725737530787,92.05696021868896
606,Adilabad,TS,adilabad,ts,,19.53566612302141,78.57840180357081
607,Hyderabad,TS,hyderabad,ts,,17.399953200841505,78.46431814291613
608,Karimnagar,TS,karimnagar,ts,,18.38903919760718,79.23731328995021
609,Khammam,TS,khammam,ts,,17.146775271926558,80.3882563995584
610,Mahabubnagar,TS,mahabubnagar,ts,,16.731701475542142,78.00891587630507
611,Medak,TS,medak,ts,,17.962497593870392,78.24125033740886
612,Nalgonda,TS,nalgonda,ts,,16.877872776863114,79.11165646153297
613,Nizamabad,TS,nizamabad,ts,,18.724406004736146,78.18386826269254
614,Ranga Reddy,TS,ranga_reddy,ts,,17.150872073925182,78.40909418963385
615,Warangal,TS,warangal,ts,,17.932376898800946,79.7254747190792
616,Nirmal,TS,nirmal,ts,,19.123080580667597,78.31103588110368
617,Jagitial,TS,jagitial,ts,,18.81944291092388,78.91302388092588
618,Peddapalli,TS,peddapalli,ts,,18.63780284742622,79.46037088016796
619,Rajanna Sircilla,TS,rajanna_sircilla,ts,,18.389091662697822,78.77655921635007
620,Mancherial,TS,mancherial,ts,,19.027526368203585,79.46982971496742
621,Kamareddy,TS,kamareddy,ts,,18.299927136517137,78.02214702688278
622,Hanumakonda,TS,hanumakonda,ts,,18.05133845599287,79.48535550372239
623,Jayashankar Bhupalapally,TS,jayashankar_bhupalapally,ts,,18.50033413903726,79.89698691672287
624,Mahabubabad,TS,mahabubabad,ts,,17.658625421252093,79.96067869710302
625,Jangoan,TS,jangoan,ts,,17.74801964342624,79.27430339321957
626,Bhadradri Kothagudem,TS,bhadradri_kothagudem,ts,,17.641145962353743,80.78937124535487
627,Sangareddy,TS,sangareddy,ts,,17.79783013479369,77.87306238401457
628,Siddipet,TS,siddipet,ts,,18.051296033064798,78.8764484873998
629,Wanaparthy,TS,wanaparthy,ts,,16.3263957777589,78.04678328544796
630,Nagarkurnool,TS,nagarkurnool,ts,,16.410321081601086,78.58425134032646
631,Jogulamba Gadwal,TS,jogulamba_gadwal,ts,,16.055356267360118,77.81109290445569
632,Suryapet,TS,suryapet,ts,,17.12795257394415,79.75172021110117
633,Yadadri Bhuvanagiri,TS,yadadri_bhuvanagiri,ts,,17.416069388536734,79.00195287454441
634,Vikarabad,TS,vikarabad,ts,,17.211838273044506,77.75456741648277
635,Kumuram Bheem Asifabad,TS,kumuram_bheem_asifabad,ts,,19.3477590812788,79.41429439864467
636,Medchal Malkajgiri,TS,medchal_malkajgiri,ts,,17.53372368462276,78.55635071951518
637,Mulugu,TS,mulugu,ts,,18.284420832987795,80.33196822898587
638,Narayanpet,TS,narayanpet,ts,,16.680391146471266,77.56346163865057
639,Almora,UK,almora,uk,,29.681320521731156,79.49431783666846
640,Bageshwar,UK,bageshwar,uk,,29.973123088741918,79.85918386333418
641,Chamoli,UK,chamoli,uk,,30.47695013097607,79.54759195201834
642,Champawat,UK,champawat,uk,,29.28332165458489,80.035515672953
643,Dehradun,UK,dehradun,uk,,30.502925532897926,77.95980458921153
644,Haridwar,UK,haridwar,uk,,29.889040149830294,77.98692809817128
645,Nainital,UK,nainital,uk,,29.329816765996686,79.5085467892478
646,Pauri Garhwal,UK,pauri_garhwal,uk,,29.931767659267358,78.797926925762
647,Pithoragarh,UK,pithoragarh,uk,,30.078120877923137,80.28435274201468
648,Rudra Prayag,UK,rudra_prayag,uk,,30.482532807494536,79.06288311065576
649,Tehri Garhwal,UK,tehri_garhwal,uk,,30.460718775613916,78.49440480805507
650,Udam Singh Nagar,UK,udam_singh_nagar,uk,,29.038052564510046,79.43058312398666
651,Uttar Kashi,UK,uttar_kashi,uk,,30.92375059474041,78.58939474769872
652,Agra,UP,agra,up,,27.028225452030718,78.07110905957383
653,Aligarh,UP,aligarh,up,,27.920073257704452,78.03416794278688
654,Prayagraj,UP,prayagraj,up,,25.326760774759414,81.93771198467448
655,Ambedkar Nagar,UP,ambedkar_nagar,up,,26.3813144913564,82.67856454203316
656,Auraiya,UP,auraiya,up,,26.67801744251912,79.47423034861848
657,Azamgarh,UP,azamgarh,up,,26.04131828860026,83.05379599070342
658,Baghpat,UP,baghpat,up,,29.04269224869088,77.32279681366805
659,Bahraich,UP,bahraich,up,,27.650517449306054,81.55506869815788
660,Ballia,UP,ballia,up,,25.861375071505485,84.04371749954548
661,Balrampur,UP,balrampur,up,,27.39984971263201,82.40900218268146
662,Banda,UP,banda,up,,25.335700600358397,80.51231433905798
663,Barabanki,UP,barabanki,up,,26.942176967739094,81.3243604272622
664,Bareilly,UP,bareilly,up,,28.47629504109577,79.44623689986068
665,Basti,UP,basti,up,,26.855626609414074,82.66875246237656
666,Bijnor,UP,bijnor,up,,29.338398773661044,78.43483331327621
667,Budaun,UP,budaun,up,,28.083916530355943,79.06582466601031
668,Bulandshahr,UP,bulandshahr,up,,28.320975113191395,77.96844521655032
669,Chandauli,UP,chandauli,up,,25.100945396054982,83.2619117960053
670,Chitrakoot,UP,chitrakoot,up,,25.161552212205027,81.05683008862967
671,Deoria,UP,deoria,up,,26.430484687953506,83.82758558502134
672,Etah,UP,etah,up,,27.50455022139821,78.74259993772675
673,Etawah,UP,etawah,up,,26.763221888068315,79.08187291011042
674,Ayodhya,UP,ayodhya,up,,26.638977574634083,81.97211743878688
675,Farrukhabad,UP,farrukhabad,up,,27.42243147828428,79.45737122241702
676,Fatehpur,UP,fatehpur,up,,25.867904074005903,80.80403688648155
677,Firozabad,UP,firozabad,up,,27.182096899017708,78.53256589035472
678,Gautam Buddha Nagar,UP,gautam_buddha_nagar,up,,28.36118059497527,77.55003569582445
679,Ghaziabad,UP,ghaziabad,up,,28.76409704062858,77.4572108014361
680,Ghazipur,UP,ghazipur,up,,25.62744774849004,83.54297619233677
681,Gonda,UP,gonda,up,,27.110128359960214,82.10709269346151
682,Gorakhpur,UP,gorakhpur,up,,26.71196661479689,83.33981367224868
683,Hamirpur,UP,hamirpur,up,,25.742740978467868,79.8443032778329
684,Hardoi,UP,hardoi,up,,27.331871917228348,80.21251455071108
685,Jalaun,UP,jalaun,up,,26.068334525803362,79.36381242478612
686,Jaunpur,UP,jaunpur,up,,25.757604361004713,82.59642658690609
687,Jhansi,UP,jhansi,up,,25.44747288158778,78.87507284882413
688,Amroha,UP,amroha,up,,28.81920677432761,78.35876038919699
689,Kannauj,UP,kannauj,up,,27.017554189448713,79.65721003793259
690,Kanpur Dehat,UP,kanpur_dehat,up,,26.46259322261362,79.90770716946312
691,Kanpur Nagar,UP,kanpur_nagar,up,,26.432371819622922,80.16549478552383
692,Kaushambi,UP,kaushambi,up,,25.524226528353196,81.4131748761675
693,Kheri,UP,kheri,up,,28.043542429465987,80.63850771466045
694,Kushi Nagar,UP,kushi_nagar,up,,26.88129806171325,83.92721367997109
695,Lalitpur,UP,lalitpur,up,,24.592287379473163,78.61234811787374
696,Lucknow,UP,lucknow,up,,26.83960930889651,80.89337344620246
697,Hathras,UP,hathras,up,,27.583786481704045,78.1694887896387
698,Maharajganj,UP,maharajganj,up,,27.1413360091984,83.47930743470425
699,Mahoba,UP,mahoba,up,,25.35706507130805,79.72638117681602
700,Mainpuri,UP,mainpuri,up,,27.178475576071033,79.0409382824512
701,Mathura,UP,mathura,up,,27.561606461475975,77.66377622620199
702,Mau,UP,mau,up,,26.01316647742548,83.55301899911515
703,Meerut,UP,meerut,up,,29.03722937136372,77.7721336933261
704,Mirzapur,UP,mirzapur,up,,24.95529394420476,82.56375459534907
705,Moradabad,UP,moradabad,up,,28.87902882121111,78.78400042855225
706,Muzaffarnagar,UP,muzaffarnagar,up,,29.426274905529446,77.71171994184206
707,Pilibhit,UP,pilibhit,up,,28.475381329473734,79.94596637569906
708,Pratapgarh,UP,pratapgarh,up,,25.882929907092592,81.85186529094614
709,Rae Bareli,UP,rae_bareli,up,,26.218759471287957,81.19393515181628
710,Rampur,UP,rampur,up,,28.81224267503279,79.10528083585729
711,Saharanpur,UP,saharanpur,up,,29.948739169463476,77.56154527130666
712,Sant Kabeer Nagar,UP,sant_kabeer_nagar,up,,26.805398484106234,83.03657782023967
713,Bhadohi,UP,bhadohi,up,,25.37014720342433,82.44713008694195
714,Shahjahanpur,UP,shahjahanpur,up,,27.964927206911295,79.84045134652686
715,Shravasti,UP,shravasti,up,,27.678227746478917,81.87542420914967
716,Dinajpur Uttar,WB,dinajpur_uttar,wb,,25.914151738123014,88.17847000055487
717,Hooghly,WB,hooghly,wb,,22.88654192695939,88.00726312910115
718,Howrah,WB,howrah,wb,,22.571422097723243,88.06160012309633
719,Jalpaiguri,WB,jalpaiguri,wb,,26.59411427878318,88.74222719010564
720,Kolkata,WB,kolkata,wb,,22.51799362141647,88.35169914138588
721,Maldah,WB,maldah,wb,,25.155950207344514,88.13950163250786
722,Medinipur East,WB,medinipur_east,wb,,22.19180113187933,87.8259822757311
723,Medinipur West,WB,medinipur_west,wb,,22.393796114245177,87.43270233865279
724,Murshidabad,WB,murshidabad,wb,,24.218189286748352,88.12537698270903
725,Nadia,WB,nadia,wb,,23.52113472527458,88.54515172781655
726,Purulia,WB,purulia,wb,,23.2599523315973,86.40459982985898
727,Alipurduar,WB,alipurduar,wb,,26.59449079747575,89.51168942985143
728,Kalimpong,WB,kalimpong,wb,,27.040912621370385,88.63487281368411
729,Jhargram,WB,jhargram,wb,,22.353431705374312,86.96125941891425
730,Paschim Bardhaman,WB,paschim_bardhaman,wb,,23.662025717849318,87.17633540331371
731,Mirpur,JK,mirpur,jk,,33.21610989810065,73.94208756022638
732,Muzaffarabad,JK,muzaffarabad,jk,,34.505386077979516,73.93097419138708
733,Mumbai,MH,mumbai,mh,,18.97284757067421,72.83342056674924
